Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,Fire Alarm
24.73,52.59,1163,467,12861,19437,938.879,1.68,1.74,11.55,1.801,0.041,14625,1
24.72,52.66,1193,467,12857,19432,938.897,1.76,1.83,12.11,1.889,0.043,14626,1
24.68,52.74,1153,468,12853,19435,938.893,1.8,1.87,12.42,1.936,0.044,14627,1
24.69,52.84,1149,468,12857,19436,938.891,1.86,1.93,12.8,1.995,0.045,14628,1
24.64,52.92,1170,474,12859,19435,938.88,1.87,1.95,12.9,2.011,0.045,14629,1
24.62,52.98,1187,463,12858,19439,938.877,1.9,1.98,13.11,2.044,0.046,14630,1
24.59,53.06,1186,474,12860,19439,938.878,1.94,2.02,13.38,2.086,0.047,14631,1
24.58,53.07,1197,478,12855,19424,938.872,1.98,2.06,13.66,2.13,0.048,14632,1
24.58,53.15,1182,479,12858,19430,938.869,2.05,2.13,14.1,2.199,0.05,14633,1
24.54,53.2,1205,481,12855,19422,938.873,2.06,2.14,14.19,2.212,0.05,14634,1
24.52,53.24,1164,474,12852,19429,938.873,2.1,2.18,14.43,2.25,0.051,14635,1
24.52,53.32,1195,470,12859,19427,938.877,2.1,2.19,14.48,2.258,0.051,14636,1
24.51,53.33,1176,472,12863,19435,938.864,2.11,2.19,14.5,2.261,0.051,14637,1
24.48,53.37,1182,471,12854,19433,938.87,2.12,2.2,14.56,2.27,0.051,14638,1
24.47,53.42,1134,472,12860,19441,938.866,2.14,2.22,14.71,2.294,0.052,14639,1
24.47,53.47,1138,467,12861,19450,938.858,2.11,2.19,14.51,2.263,0.051,14640,1
25.68,53.52,1053,437,12877,19456,938.86,2.03,2.1,13.94,2.174,0.049,14641,1
26.08,52.75,1071,434,12876,19457,938.868,1.99,2.07,13.71,2.138,0.048,14642,1
26.23,51.83,1117,445,12871,19447,938.867,1.94,2.02,13.37,2.084,0.047,14643,1
26.35,50.94,1101,441,12875,19458,938.852,1.95,2.02,13.4,2.089,0.047,14644,1
26.43,50.3,1134,453,12869,19450,938.857,1.99,2.07,13.68,2.134,0.048,14645,1
26.51,49.8,1124,447,12866,19453,938.857,1.98,2.06,13.66,2.13,0.048,14646,1
26.56,49.34,1109,453,12870,19453,938.854,1.98,2.06,13.65,2.129,0.048,14647,1
26.64,48.98,1074,449,12872,19455,938.859,1.98,2.06,13.65,2.129,0.048,14648,1
26.69,48.7,1130,445,12867,19450,938.867,1.98,2.06,13.65,2.128,0.048,14649,1
26.74,48.49,1136,455,12867,19452,938.858,1.97,2.04,13.54,2.111,0.048,14650,1
26.77,48.26,1138,458,12868,19450,938.856,1.95,2.02,13.4,2.09,0.047,14651,1
26.8,48.15,1107,451,12865,19446,938.869,1.93,2,13.26,2.067,0.047,14652,1
26.85,47.99,1172,458,12862,19443,938.871,1.92,1.99,13.18,2.056,0.046,14653,1
26.87,47.83,1166,465,12863,19440,938.872,1.89,1.96,12.99,2.026,0.046,14654,1
26.9,47.77,1130,457,12867,19452,938.868,1.91,1.98,13.14,2.049,0.046,14655,1
26.92,47.68,1124,465,12874,19451,938.872,1.95,2.03,13.42,2.093,0.047,14656,1
26.96,47.6,1151,459,12863,19448,938.873,1.98,2.06,13.65,2.128,0.048,14657,1
26.98,47.53,1111,446,12867,19451,938.865,2.03,2.11,13.98,2.181,0.049,14658,1
27.02,47.47,1122,465,12861,19440,938.859,2.05,2.13,14.1,2.198,0.05,14659,1
27.02,47.39,1136,448,12865,19448,938.863,2.04,2.12,14.06,2.193,0.05,14660,1
27.05,47.35,1124,462,12864,19452,938.861,2.05,2.13,14.1,2.198,0.05,14661,1
27.06,47.27,1124,453,12865,19455,938.857,2.1,2.18,14.45,2.253,0.051,14662,1
27.09,47.2,1122,470,12863,19440,938.865,2.1,2.18,14.44,2.251,0.051,14663,1
27.12,47.18,1113,459,12863,19451,938.87,2.14,2.22,14.72,2.296,0.052,14664,1
27.12,47.15,1141,463,12859,19441,938.874,2.13,2.22,14.68,2.29,0.052,14665,1
27.14,47.08,1149,466,12862,19442,938.867,2.13,2.21,14.66,2.286,0.052,14666,1
27.12,47.06,1143,469,12866,19444,938.875,2.08,2.16,14.31,2.232,0.05,14667,1
27.15,47.03,1168,464,12856,19439,938.873,2.06,2.14,14.18,2.211,0.05,14668,1
27.14,46.98,1174,463,12857,19439,938.867,2.02,2.09,13.87,2.163,0.049,14669,1
27.16,46.94,1109,458,12871,19450,938.868,1.99,2.07,13.7,2.137,0.048,14670,1
26.03,46.93,1203,476,12851,19438,938.87,2,2.08,13.77,2.148,0.049,14671,1
25.62,47.67,1230,495,12852,19434,938.864,1.98,2.06,13.62,2.124,0.048,14672,1
25.4,48.55,1245,497,12844,19415,938.868,1.95,2.02,13.4,2.089,0.047,14673,1
25.31,49.32,1220,493,12849,19424,938.878,1.93,2,13.27,2.069,0.047,14674,1
25.2,49.96,1220,487,12844,19419,938.872,1.88,1.95,12.95,2.019,0.046,14675,1
25.13,50.45,1201,485,12850,19429,938.875,1.88,1.95,12.92,2.014,0.045,14676,1
25.07,50.9,1176,469,12861,19435,938.872,1.85,1.93,12.76,1.99,0.045,14677,1
25.02,51.24,1182,477,12855,19432,938.867,1.86,1.93,12.79,1.995,0.045,14678,1
24.96,51.56,1182,471,12858,19427,938.863,1.93,2,13.27,2.07,0.047,14679,1
24.92,51.76,1233,484,12853,19432,938.865,1.96,2.03,13.48,2.102,0.047,14680,1
24.89,51.99,1182,461,12858,19445,938.865,1.99,2.07,13.69,2.135,0.048,14681,1
24.85,52.19,1168,471,12859,19438,938.866,2,2.08,13.76,2.146,0.048,14682,1
24.82,52.31,1203,479,12855,19428,938.861,2.01,2.09,13.84,2.158,0.049,14683,1
24.79,52.42,1193,481,12861,19434,938.867,2,2.08,13.75,2.144,0.048,14684,1
24.75,52.55,1193,479,12857,19437,938.864,1.98,2.06,13.62,2.124,0.048,14685,1
24.72,52.64,1199,463,12860,19443,938.863,1.93,2.01,13.29,2.073,0.047,14686,1
24.69,52.74,1141,461,12867,19444,938.852,1.93,2,13.25,2.067,0.047,14687,1
24.68,52.82,1163,466,12863,19438,938.864,1.92,1.99,13.2,2.059,0.047,14688,1
24.65,52.89,1166,464,12858,19430,938.86,1.92,1.99,13.19,2.057,0.046,14689,1
24.64,52.97,1176,470,12855,19431,938.866,1.9,1.97,13.04,2.034,0.046,14690,1
24.64,53.02,1195,470,12849,19430,938.86,1.88,1.95,12.92,2.015,0.046,14691,1
24.59,53.1,1176,460,12858,19438,938.862,1.8,1.87,12.39,1.932,0.044,14692,1
24.58,53.13,1184,472,12858,19435,938.851,1.78,1.84,12.22,1.905,0.043,14693,1
24.57,53.17,1164,457,12866,19445,938.858,1.75,1.82,12.07,1.882,0.042,14694,1
24.54,53.24,1201,474,12860,19436,938.865,1.75,1.82,12.05,1.88,0.042,14695,1
24.51,53.32,1193,468,12859,19430,938.877,1.71,1.77,11.75,1.832,0.041,14696,1
24.48,53.35,1197,472,12854,19427,938.875,1.68,1.75,11.59,1.807,0.041,14697,1
24.48,53.43,1208,476,12855,19432,938.875,1.63,1.69,11.22,1.75,0.04,14698,1
24.48,53.46,1187,470,12857,19437,938.89,1.59,1.66,10.97,1.711,0.039,14699,1
24.44,53.5,1189,465,12857,19435,938.888,1.55,1.61,10.63,1.658,0.037,14700,1
25.68,53.56,1074,444,12873,19460,938.878,1.53,1.59,10.53,1.642,0.037,14701,1
26.05,52.83,1078,436,12871,19459,938.872,1.53,1.59,10.55,1.645,0.037,14702,1
26.22,51.87,1101,441,12873,19464,938.876,1.52,1.58,10.46,1.631,0.037,14703,1
26.32,51.06,1097,440,12870,19461,938.872,1.51,1.57,10.38,1.618,0.037,14704,1
26.43,50.38,1082,449,12864,19453,938.887,1.48,1.54,10.21,1.593,0.036,14705,1
26.5,49.84,1140,447,12866,19459,938.895,1.51,1.57,10.38,1.619,0.037,14706,1
26.57,49.44,1141,469,12868,19441,938.905,1.58,1.64,10.88,1.697,0.038,14707,1
26.61,49.07,1166,477,12864,19444,938.91,1.59,1.65,10.96,1.709,0.039,14708,1
26.67,48.79,1186,462,12863,19445,938.901,1.58,1.64,10.87,1.695,0.038,14709,1
26.71,48.57,1168,459,12862,19441,938.892,1.57,1.63,10.82,1.688,0.038,14710,1
26.78,48.39,1151,454,12862,19442,938.903,1.58,1.64,10.85,1.691,0.038,14711,1
26.8,48.19,1113,460,12863,19440,938.901,1.6,1.66,10.99,1.714,0.039,14712,1
26.83,48.07,1115,447,12866,19449,938.895,1.64,1.71,11.32,1.765,0.04,14713,1
26.87,47.92,1143,458,12860,19442,938.905,1.65,1.71,11.35,1.769,0.04,14714,1
26.9,47.82,1103,450,12868,19453,938.905,1.66,1.72,11.4,1.777,0.04,14715,1
26.91,47.7,1126,451,12865,19445,938.894,1.67,1.73,11.48,1.789,0.04,14716,1
26.94,47.62,1159,462,12860,19440,938.898,1.66,1.72,11.41,1.78,0.04,14717,1
26.96,47.57,1147,461,12863,19448,938.904,1.67,1.74,11.5,1.794,0.041,14718,1
26.99,47.48,1136,463,12861,19445,938.906,1.68,1.74,11.55,1.801,0.041,14719,1
26.99,47.43,1134,443,12861,19449,938.899,1.67,1.74,11.52,1.797,0.041,14720,1
27.04,47.38,1094,450,12868,19455,938.887,1.67,1.73,11.49,1.791,0.04,14721,1
27.04,47.32,1132,449,12866,19448,938.881,1.65,1.71,11.35,1.77,0.04,14722,1
27.06,47.27,1107,450,12867,19448,938.871,1.62,1.68,11.16,1.74,0.039,14723,1
27.08,47.21,1120,455,12864,19443,938.864,1.6,1.66,10.99,1.714,0.039,14724,1
27.11,47.18,1092,451,12867,19458,938.877,1.61,1.67,11.05,1.723,0.039,14725,1
27.11,47.16,1138,454,12865,19448,938.889,1.62,1.68,11.16,1.74,0.039,14726,1
27.11,47.12,1147,454,12863,19439,938.879,1.65,1.71,11.36,1.771,0.04,14727,1
27.11,47.07,1101,456,12865,19453,938.874,1.67,1.73,11.47,1.789,0.04,14728,1
27.12,47.05,1111,451,12867,19451,938.865,1.67,1.74,11.53,1.797,0.041,14729,1
27.18,47,1109,451,12863,19453,938.857,1.73,1.8,11.89,1.855,0.042,14730,1
25.98,47.02,1187,474,12856,19438,938.851,1.75,1.82,12.08,1.883,0.043,14731,1
25.6,47.74,1208,477,12852,19432,938.848,1.79,1.86,12.33,1.923,0.043,14732,1
25.38,48.62,1187,479,12850,19430,938.84,1.79,1.86,12.32,1.921,0.043,14733,1
25.27,49.41,1203,477,12855,19436,938.828,1.77,1.84,12.2,1.903,0.043,14734,1
25.19,50.03,1155,470,12862,19442,938.827,1.76,1.83,12.1,1.887,0.043,14735,1
25.12,50.54,1117,454,12862,19440,938.826,1.75,1.82,12.06,1.88,0.042,14736,1
25.03,50.96,1117,460,12864,19443,938.825,1.76,1.82,12.08,1.884,0.043,14737,1
24.98,51.33,1166,465,12861,19445,938.841,1.76,1.82,12.09,1.885,0.043,14738,1
24.92,51.61,1096,458,12860,19446,938.847,1.74,1.81,11.99,1.87,0.042,14739,1
24.89,51.87,1107,459,12865,19455,938.849,1.75,1.82,12.06,1.881,0.042,14740,1
24.86,52.04,1147,459,12865,19449,938.849,1.81,1.88,12.47,1.945,0.044,14741,1
24.8,52.2,1128,465,12858,19446,938.858,1.83,1.9,12.59,1.963,0.044,14742,1
24.79,52.39,1161,464,12858,19444,938.863,1.82,1.89,12.51,1.951,0.044,14743,1
24.76,52.5,1120,456,12860,19443,938.864,1.82,1.89,12.5,1.949,0.044,14744,1
24.73,52.62,1103,452,12864,19456,938.865,1.81,1.88,12.48,1.946,0.044,14745,1
24.69,52.72,1107,456,12855,19444,938.864,1.84,1.91,12.66,1.974,0.045,14746,1
24.69,52.82,1145,449,12862,19443,938.865,1.94,2.01,13.34,2.08,0.047,14747,1
24.68,52.89,1136,467,12862,19446,938.863,2,2.07,13.73,2.141,0.048,14748,1
24.64,52.97,1122,454,12863,19450,938.864,2.06,2.14,14.21,2.216,0.05,14749,1
24.59,53.02,1124,463,12863,19452,938.861,2.09,2.17,14.38,2.242,0.051,14750,1
24.59,53.07,1111,456,12866,19447,938.856,2.09,2.17,14.37,2.241,0.051,14751,1
24.58,53.15,1134,464,12860,19448,938.853,2.09,2.17,14.38,2.243,0.051,14752,1
24.57,53.18,1141,456,12858,19446,938.854,2.06,2.14,14.18,2.211,0.05,14753,1
24.54,53.25,1141,456,12861,19445,938.848,2.03,2.11,14,2.183,0.049,14754,1
24.51,53.3,1128,459,12863,19446,938.864,1.95,2.02,13.4,2.09,0.047,14755,1
24.52,53.35,1132,461,12860,19448,938.859,1.92,2,13.22,2.061,0.047,14756,1
24.51,53.36,1134,451,12864,19445,938.86,1.89,1.97,13.04,2.033,0.046,14757,1
24.49,53.45,1155,466,12867,19448,938.871,1.82,1.89,12.51,1.951,0.044,14758,1
24.47,53.47,1159,464,12864,19450,938.862,1.79,1.86,12.34,1.924,0.043,14759,1
24.47,53.5,1097,451,12867,19449,938.868,1.74,1.81,11.98,1.868,0.042,14760,1
25.7,53.57,1038,426,12884,19469,938.879,1.74,1.81,12,1.872,0.042,14761,1
26.03,52.81,1048,426,12881,19472,938.877,1.72,1.79,11.85,1.848,0.042,14762,1
26.22,51.87,1094,439,12876,19463,938.879,1.71,1.77,11.74,1.831,0.041,14763,1
26.36,50.99,1086,437,12874,19459,938.873,1.73,1.8,11.93,1.86,0.042,14764,1
26.43,50.34,1101,438,12872,19457,938.877,1.75,1.82,12.07,1.882,0.042,14765,1
26.5,49.79,1076,439,12870,19449,938.871,1.78,1.85,12.26,1.912,0.043,14766,1
26.58,49.31,1122,441,12874,19455,938.867,1.81,1.88,12.43,1.938,0.044,14767,1
26.61,49.02,1113,448,12868,19450,938.873,1.9,1.97,13.06,2.036,0.046,14768,1
26.68,48.73,1105,447,12862,19455,938.874,1.93,2.01,13.3,2.075,0.047,14769,1
26.72,48.53,1145,454,12870,19452,938.874,1.99,2.06,13.68,2.133,0.048,14770,1
26.77,48.29,1132,454,12867,19454,938.875,2.01,2.08,13.81,2.153,0.049,14771,1
26.8,48.18,1143,458,12864,19447,938.876,2.06,2.14,14.17,2.21,0.05,14772,1
26.83,48.03,1141,455,12865,19446,938.864,2.06,2.14,14.2,2.214,0.05,14773,1
26.85,47.94,1122,456,12867,19450,938.853,2.05,2.13,14.12,2.202,0.05,14774,1
26.91,47.77,1140,458,12867,19447,938.85,2.04,2.12,14.04,2.189,0.049,14775,1
26.92,47.7,1124,450,12866,19456,938.862,2.02,2.1,13.88,2.164,0.049,14776,1
26.94,47.63,1130,454,12865,19445,938.867,1.99,2.07,13.69,2.135,0.048,14777,1
26.96,47.55,1117,454,12868,19450,938.848,1.96,2.04,13.49,2.104,0.048,14778,1
26.98,47.46,1140,453,12870,19458,938.841,1.92,1.99,13.2,2.059,0.046,14779,1
26.99,47.44,1078,450,12867,19458,938.847,1.9,1.98,13.1,2.043,0.046,14780,1
27.05,47.39,1134,449,12868,19448,938.845,1.84,1.92,12.7,1.98,0.045,14781,1
27.05,47.36,1105,456,12866,19452,938.842,1.81,1.88,12.46,1.943,0.044,14782,1
27.06,47.27,1138,459,12864,19448,938.843,1.75,1.81,12.01,1.873,0.042,14783,1
27.11,47.22,1107,454,12868,19453,938.832,1.74,1.81,12,1.871,0.042,14784,1
27.09,47.15,1120,456,12865,19448,938.841,1.77,1.84,12.17,1.898,0.043,14785,1
27.12,47.14,1120,464,12865,19440,938.837,1.79,1.86,12.33,1.923,0.043,14786,1
27.14,47.07,1140,456,12866,19447,938.839,1.86,1.93,12.77,1.992,0.045,14787,1
27.14,47.07,1143,459,12867,19444,938.844,1.89,1.96,13,2.027,0.046,14788,1
27.14,47,1117,463,12858,19438,938.823,1.98,2.06,13.63,2.125,0.048,14789,1
27.18,47,1168,461,12865,19440,938.832,2.09,2.17,14.39,2.244,0.051,14790,1
26,47,1247,497,12847,19424,938.844,2.24,2.32,15.39,2.4,0.054,14791,1
25.6,47.72,1224,477,12851,19433,938.846,2.3,2.39,15.82,2.467,0.056,14792,1
25.38,48.59,1189,479,12844,19414,938.846,2.34,2.43,16.11,2.512,0.057,14793,1
25.3,49.37,1224,482,12855,19423,938.839,2.39,2.49,16.47,2.568,0.058,14794,1
25.2,49.98,1207,474,12854,19438,938.844,2.4,2.49,16.5,2.573,0.058,14795,1
25.12,50.49,1193,469,12858,19442,938.846,2.37,2.46,16.29,2.54,0.057,14796,1
25.05,50.91,1151,464,12859,19430,938.863,2.33,2.43,16.07,2.506,0.057,14797,1
24.98,51.29,1166,467,12862,19438,938.861,2.25,2.34,15.5,2.418,0.055,14798,1
24.93,51.54,1128,449,12862,19438,938.855,2.23,2.31,15.32,2.389,0.054,14799,1
24.89,51.83,1186,466,12855,19438,938.862,2.14,2.23,14.76,2.302,0.052,14800,1
24.86,52.06,1149,469,12859,19441,938.863,2.12,2.2,14.57,2.272,0.051,14801,1
24.83,52.22,1180,465,12863,19436,938.871,2.03,2.1,13.94,2.174,0.049,14802,1
24.79,52.39,1130,457,12864,19450,938.877,1.97,2.05,13.58,2.118,0.048,14803,1
24.73,52.52,1113,461,12864,19450,938.875,1.86,1.93,12.82,1.999,0.045,14804,1
24.71,52.62,1105,454,12868,19446,938.866,1.82,1.89,12.53,1.954,0.044,14805,1
24.69,52.71,1141,449,12864,19446,938.851,1.74,1.8,11.96,1.864,0.042,14806,1
24.66,52.81,1163,462,12860,19447,938.843,1.7,1.76,11.67,1.82,0.041,14807,1
24.61,52.89,1178,458,12861,19446,938.848,1.66,1.73,11.44,1.783,0.04,14808,1
24.62,52.98,1124,463,12858,19440,938.843,1.64,1.71,11.31,1.764,0.04,14809,1
24.59,53.05,1124,458,12863,19445,938.853,1.61,1.67,11.1,1.73,0.039,14810,1
24.59,53.1,1147,461,12861,19443,938.857,1.58,1.65,10.9,1.7,0.038,14811,1
24.58,53.16,1107,452,12867,19456,938.858,1.55,1.61,10.69,1.667,0.038,14812,1
24.54,53.21,1153,463,12868,19451,938.855,1.56,1.62,10.71,1.67,0.038,14813,1
24.52,53.26,1151,461,12858,19447,938.85,1.57,1.63,10.77,1.68,0.038,14814,1
24.51,53.3,1134,457,12864,19447,938.845,1.61,1.67,11.08,1.729,0.039,14815,1
24.52,53.38,1136,465,12857,19440,938.841,1.64,1.7,11.26,1.756,0.04,14816,1
24.51,53.4,1134,451,12864,19451,938.842,1.7,1.77,11.71,1.826,0.041,14817,1
24.48,53.4,1182,466,12858,19440,938.852,1.72,1.79,11.83,1.845,0.042,14818,1
24.47,53.46,1141,463,12856,19438,938.84,1.72,1.79,11.83,1.844,0.042,14819,1
24.47,53.49,1174,467,12866,19435,938.843,1.72,1.78,11.82,1.844,0.042,14820,1
25.71,53.54,1088,440,12876,19452,938.839,1.74,1.81,11.97,1.866,0.042,14821,1
26.06,52.74,1086,433,12876,19453,938.84,1.77,1.84,12.2,1.902,0.043,14822,1
26.19,51.81,1117,452,12869,19453,938.833,1.82,1.89,12.51,1.951,0.044,14823,1
26.35,50.99,1147,454,12871,19455,938.837,1.84,1.91,12.67,1.976,0.045,14824,1
26.44,50.24,1111,443,12868,19447,938.836,1.87,1.94,12.88,2.008,0.045,14825,1
26.51,49.75,1099,446,12869,19449,938.835,1.9,1.98,13.1,2.042,0.046,14826,1
26.57,49.29,1107,440,12865,19454,938.828,1.96,2.03,13.47,2.101,0.047,14827,1
26.63,49,1107,448,12863,19447,938.832,1.96,2.04,13.49,2.103,0.047,14828,1
26.67,48.7,1122,460,12863,19449,938.836,1.96,2.04,13.5,2.106,0.048,14829,1
26.69,48.49,1138,450,12866,19447,938.837,1.94,2.02,13.36,2.083,0.047,14830,1
26.74,48.32,1140,450,12870,19450,938.841,1.91,1.98,13.14,2.05,0.046,14831,1
26.78,48.16,1138,448,12860,19445,938.849,1.88,1.95,12.93,2.016,0.046,14832,1
26.83,48.02,1134,458,12862,19450,938.837,1.85,1.92,12.72,1.984,0.045,14833,1
26.85,47.88,1128,447,12868,19454,938.839,1.82,1.89,12.5,1.949,0.044,14834,1
26.87,47.78,1122,449,12869,19449,938.857,1.81,1.88,12.45,1.942,0.044,14835,1
26.9,47.72,1099,447,12867,19451,938.849,1.8,1.87,12.37,1.929,0.044,14836,1
26.92,47.63,1084,442,12868,19448,938.851,1.79,1.86,12.34,1.924,0.043,14837,1
26.94,47.57,1109,443,12872,19451,938.849,1.81,1.88,12.42,1.938,0.044,14838,1
26.95,47.49,1149,451,12867,19452,938.85,1.83,1.91,12.62,1.968,0.044,14839,1
27.01,47.45,1090,439,12870,19450,938.85,1.87,1.94,12.85,2.004,0.045,14840,1
27.01,47.38,1111,442,12871,19460,938.854,1.87,1.95,12.89,2.011,0.045,14841,1
27.02,47.38,1094,441,12867,19459,938.855,1.85,1.92,12.74,1.986,0.045,14842,1
27.04,47.27,1101,452,12864,19451,938.854,1.84,1.91,12.67,1.976,0.045,14843,1
27.04,47.21,1118,457,12861,19450,938.855,1.81,1.88,12.45,1.942,0.044,14844,1
27.08,47.22,1067,442,12870,19459,938.847,1.78,1.85,12.27,1.913,0.043,14845,1
27.11,47.13,1103,451,12864,19453,938.84,1.73,1.8,11.9,1.855,0.042,14846,1
27.09,47.12,1088,456,12865,19460,938.85,1.71,1.78,11.76,1.834,0.041,14847,1
27.11,47.09,1088,454,12870,19468,938.845,1.65,1.72,11.39,1.776,0.04,14848,1
27.11,47.04,1094,446,12866,19459,938.844,1.64,1.71,11.31,1.763,0.04,14849,1
27.11,47.01,1071,450,12868,19455,938.842,1.62,1.68,11.13,1.736,0.039,14850,1
25.99,46.99,1141,468,12862,19448,938.846,1.57,1.63,10.8,1.685,0.038,14851,1
25.58,47.73,1147,467,12856,19448,938.849,1.57,1.63,10.8,1.684,0.038,14852,1
25.41,48.58,1141,465,12859,19443,938.842,1.57,1.63,10.78,1.681,0.038,14853,1
25.28,49.38,1157,467,12857,19438,938.848,1.56,1.63,10.77,1.679,0.038,14854,1
25.19,50.07,1151,463,12858,19448,938.854,1.56,1.63,10.77,1.679,0.038,14855,1
25.09,50.51,1164,463,12858,19441,938.851,1.57,1.63,10.79,1.682,0.038,14856,1
25.03,50.94,1145,461,12864,19446,938.845,1.6,1.66,11.01,1.716,0.039,14857,1
25,51.29,1096,454,12866,19450,938.839,1.64,1.7,11.27,1.757,0.04,14858,1
24.95,51.6,1094,443,12868,19452,938.846,1.69,1.76,11.63,1.814,0.041,14859,1
24.92,51.83,1117,458,12865,19439,938.845,1.73,1.79,11.89,1.854,0.042,14860,1
24.87,52.05,1111,451,12865,19454,938.838,1.85,1.92,12.73,1.985,0.045,14861,1
24.85,52.25,1124,458,12861,19448,938.828,1.92,2,13.23,2.063,0.047,14862,1
24.79,52.38,1107,456,12869,19455,938.817,2.03,2.11,13.97,2.179,0.049,14863,1
24.75,52.49,1107,456,12864,19450,938.827,2.09,2.17,14.39,2.243,0.051,14864,1
24.73,52.6,1117,453,12865,19447,938.817,2.15,2.23,14.78,2.305,0.052,14865,1
24.72,52.7,1161,465,12864,19451,938.829,2.17,2.26,14.96,2.333,0.053,14866,1
24.69,52.78,1103,449,12861,19444,938.833,2.21,2.29,15.18,2.368,0.053,14867,1
24.65,52.86,1128,459,12856,19444,938.827,2.2,2.29,15.14,2.361,0.053,14868,1
24.62,52.95,1136,451,12864,19449,938.82,2.2,2.29,15.16,2.364,0.053,14869,1
24.62,53.01,1161,463,12857,19445,938.82,2.18,2.27,15.01,2.34,0.053,14870,1
24.59,53.07,1157,464,12857,19442,938.827,2.17,2.26,14.95,2.332,0.053,14871,1
24.57,53.13,1170,465,12863,19440,938.83,2.14,2.22,14.7,2.292,0.052,14872,1
24.57,53.18,1113,453,12868,19446,938.826,2.1,2.18,14.46,2.255,0.051,14873,1
24.52,53.26,1174,459,12861,19438,938.816,2.05,2.13,14.14,2.204,0.05,14874,1
24.52,53.29,1109,449,12866,19448,938.822,2.03,2.11,13.99,2.181,0.049,14875,1
24.51,53.36,1151,455,12860,19444,938.819,2.02,2.1,13.91,2.169,0.049,14876,1
24.49,53.39,1161,455,12866,19438,938.817,2.02,2.1,13.9,2.167,0.049,14877,1
24.49,53.43,1141,444,12865,19450,938.818,2.01,2.09,13.83,2.156,0.049,14878,1
24.45,53.5,1118,445,12870,19455,938.813,2.02,2.09,13.87,2.163,0.049,14879,1
24.48,53.54,1124,447,12868,19450,938.809,2.04,2.12,14.03,2.188,0.049,14880,1
25.7,53.58,1059,420,12881,19469,938.804,2.05,2.13,14.13,2.204,0.05,14881,1
26.03,52.78,1061,423,12878,19468,938.809,2.07,2.15,14.22,2.217,0.05,14882,1
26.22,51.85,1076,433,12879,19465,938.812,2.07,2.15,14.21,2.217,0.05,14883,1
26.3,51.01,1050,429,12878,19466,938.806,2.06,2.14,14.15,2.206,0.05,14884,1
26.43,50.34,1065,431,12875,19462,938.804,2.05,2.13,14.09,2.197,0.05,14885,1
26.51,49.81,1115,443,12871,19452,938.81,2.03,2.11,13.95,2.175,0.049,14886,1
26.57,49.36,1086,440,12875,19454,938.808,2.04,2.12,14.02,2.186,0.049,14887,1
26.6,49.02,1107,445,12868,19451,938.811,2.04,2.12,14.03,2.188,0.049,14888,1
26.64,48.77,1103,432,12870,19460,938.809,2.01,2.09,13.86,2.162,0.049,14889,1
26.71,48.53,1092,449,12869,19450,938.796,2,2.08,13.75,2.144,0.048,14890,1
26.74,48.35,1145,456,12863,19446,938.79,1.99,2.07,13.71,2.138,0.048,14891,1
26.8,48.19,1111,439,12865,19451,938.794,1.98,2.06,13.62,2.124,0.048,14892,1
26.83,48.07,1124,448,12866,19448,938.801,1.94,2.01,13.34,2.081,0.047,14893,1
26.85,47.94,1084,446,12873,19457,938.813,1.91,1.98,13.12,2.046,0.046,14894,1
26.9,47.86,1099,435,12870,19455,938.82,1.85,1.92,12.73,1.985,0.045,14895,1
26.9,47.75,1099,451,12867,19449,938.822,1.83,1.9,12.59,1.964,0.044,14896,1
26.94,47.62,1088,446,12868,19452,938.821,1.81,1.88,12.47,1.945,0.044,14897,1
26.94,47.59,1136,445,12876,19467,938.827,1.8,1.87,12.42,1.937,0.044,14898,1
26.96,47.53,1082,431,12874,19453,938.812,1.77,1.84,12.19,1.901,0.043,14899,1
26.98,47.47,1080,454,12863,19455,938.812,1.77,1.84,12.18,1.899,0.043,14900,1
27.01,47.35,1073,441,12878,19462,938.821,1.75,1.82,12.06,1.881,0.042,14901,1
27.05,47.34,1082,444,12871,19461,938.817,1.75,1.82,12.07,1.882,0.043,14902,1
27.06,47.29,1097,446,12862,19457,938.814,1.75,1.82,12.04,1.877,0.042,14903,1
27.08,47.24,1118,448,12869,19447,938.813,1.75,1.82,12.04,1.878,0.042,14904,1
27.06,47.2,1088,444,12871,19455,938.808,1.77,1.84,12.2,1.902,0.043,14905,1
27.11,47.15,1103,445,12868,19456,938.81,1.78,1.85,12.27,1.913,0.043,14906,1
27.12,47.1,1115,445,12865,19447,938.816,1.8,1.87,12.41,1.935,0.044,14907,1
27.12,47.05,1138,461,12866,19449,938.816,1.81,1.88,12.46,1.943,0.044,14908,1
27.16,47.02,1130,450,12862,19445,938.82,1.82,1.89,12.5,1.949,0.044,14909,1
27.14,47,1096,442,12864,19458,938.821,1.84,1.91,12.67,1.976,0.045,14910,1
25.96,46.98,1186,475,12857,19432,938.822,1.85,1.92,12.75,1.988,0.045,14911,1
25.6,47.73,1197,479,12844,19423,938.828,1.88,1.95,12.94,2.017,0.046,14912,1
25.41,48.59,1193,476,12852,19427,938.82,1.89,1.97,13.04,2.033,0.046,14913,1
25.3,49.34,1195,481,12850,19431,938.82,1.92,1.99,13.2,2.058,0.046,14914,1
